session_id,label,temporal_inconsistency_score
7e986d30-0db6-4cf5-8005-d5a92c499dab,bot_t2,0.0
7ee2f60c-37bc-42e3-981e-ed85baf25934,human,0.0
7ee63397-deb1-4f07-a104-bff1d610b6ca,bot_t3,0.0
7f2b9874-f4fd-47bf-96e0-8b622d53b3b8,human,0.0
7f36644b-2fee-457b-b5ce-b2c6f95a56fd,bot_t3,0.0
7f6ada23-c2e2-4b2e-a38b-6f25e58a7658,bot_t3,0.0
7fa3f3be-21f1-4e14-ade2-6b8e5d52a3e6,bot_t1,0.0
7fd9e3c2-00bf-489f-9272-745f2f6d8316,bot_t3,0.0
7fe53630-ef79-4ff6-a37d-3b1bec5f3bdb,bot_t3,0.0
7ff14153-4161-4d0b-9891-0a07c57fad7a,bot_t2,0.0
7ff209f4-17b0-4945-abc0-b1f23eab5f41,human,0.0
80007bad-7635-40cf-8f67-0ed39d5b5925,human,0.0
801de140-6f77-4141-8d79-eca3c08ea794,human,0.0
806b8bf9-9c18-4ada-8fac-be88f5aa8059,bot_t2,0.0
80bf166d-6a80-4adf-bb50-917d47730691,bot_t1,0.0
80c89015-6dae-4a0a-9e46-58d82e86258f,human,0.0
80ec6c9b-9b04-42cd-904b-a0aa0c1ac933,bot_t1,0.0
80ed013b-df81-4191-bc66-77bcbe01b6f8,human,0.0
8149ad81-f057-4cfe-afed-7afa2d481d50,bot_t3,0.0
81558dd4-4ec8-40c4-8b4a-13d905b3d1cb,bot_t2,0.0
81970652-9f76-4917-b8a1-03af59f2a75c,bot_t2,0.0
81b06b07-71f0-46d1-afd2-89b538290ed2,bot_t2,0.0
822ca561-8875-4653-b8f1-a2d2368bb76c,bot_t2,0.0
8284e3d3-49a4-49be-9357-1b075c937336,bot_t1,0.0
82b34303-f281-4957-8557-dc178e8498e6,bot_t1,0.0
82d7829c-4e60-406b-937f-fb23a2251bb4,bot_t1,0.0
82e084e0-f055-4c75-8313-c6ebfc004cff,human,0.0
831c6dbf-9c78-4e54-b372-bdd3cb88bcf1,human,0.0
83ab2238-e9fb-4795-ba61-43d1dbd836eb,human,0.0
840457e9-15a8-4ffb-9834-8b307b33a498,bot_t2,0.0
84073b59-57ac-4810-af3e-b24bd4a6208c,bot_t2,0.0
8412869a-9d06-4bab-a1b0-30531f462f3d,bot_t3,0.0
844131d7-4977-41d6-935b-9f7d5f4776d6,human,0.0
84c399c9-c877-41b8-ad4f-d0b171742dad,bot_t2,0.0
84cfe974-4c8f-4db9-96bb-acaf618e9b2a,bot_t1,0.0
84eaa3f6-9590-4e15-8666-7d437522382d,bot_t2,0.0
84fe9a2f-74fd-4ce8-afd9-92dce7c809b6,human,0.0
85040940-ad1f-4607-b50b-cb379201ec1c,bot_t1,0.0
85339a2c-12db-4f9c-b850-264363829a93,bot_t3,0.0
85a4651c-dac2-40d1-a7d8-174435c99da3,bot_t2,0.0
85b0ff9b-6afb-417c-856f-e9cccac24567,human,0.0
85fecc03-8b5e-44a5-a557-45fce5009c30,human,0.0
860571b9-f7e2-4263-962c-ea1279a2b0fe,bot_t1,0.0
8689d11c-31a0-4421-aa85-4147471ff66f,bot_t3,0.0
8751c64f-1703-4670-a2ef-a722ebab6de3,bot_t1,0.0
87595af2-1a2f-42fb-a631-67d6759a7b02,bot_t2,0.0
875ba6c8-52cc-4beb-88b3-0d3cd6c9fece,bot_t1,0.0
878aa445-4f54-4101-9199-82f23c0f1c49,bot_t3,0.0
87a0ed52-9c1d-4ab4-8e4e-e332dee1dcf5,bot_t1,0.0
87b1aa16-f86e-4f74-ba93-3757f4800d64,bot_t2,0.0
87f4a194-e0e8-41f6-98d3-3074c02953ec,human,0.0
87f52d99-d5d6-4de0-82db-663b8afe4f13,bot_t2,0.0
881bd888-a0fa-4871-9510-515392aece56,bot_t3,0.0
8844b517-aa39-4d82-8c79-22c76e653fd1,bot_t2,0.0
884e2bfa-f058-4be6-990d-da85e6539a6d,human,0.0
88959e20-fc06-47ef-9312-bc9b738539e1,human,0.0
88d42210-c30d-42e4-9530-2b2fdf257d25,bot_t3,0.0
88df665f-0861-421a-8dbf-ee02ce2642ef,human,0.0
88e13b2b-cb37-45c0-8447-9806d5e6da17,bot_t1,0.0
89d8a917-523b-4dd5-b6b0-9096a965c7cc,bot_t3,0.0
89e58735-f6a5-4182-a0ab-36a2c0487ace,bot_t3,0.0
8a0f11cc-b46c-4b8a-be13-41aed8ad57cc,bot_t3,0.0
8a215da0-a038-4bb5-9cc8-2289bd1316ab,human,0.0
8a215fe1-96c0-47b6-96ce-33322ff08951,human,0.0
8a2c7267-17cd-4b8a-91b1-1e89e1e89c17,bot_t1,0.0
8a38af78-b99c-4393-bb38-879c3249a917,bot_t2,0.0
8a39fb6f-6d26-4664-94d3-176a255d8ac7,bot_t1,0.0
8a830327-c9c1-48bf-910c-3dc051a60af6,bot_t3,0.0
8affaa67-c75f-434b-93f6-f4d687cb030f,human,0.0
8b3956c4-73e3-40f9-8838-14a404c84f61,bot_t1,0.0
8b9aad75-2d70-4a48-b629-d24b7ee0a407,bot_t2,0.0
8ba08e23-b49c-4018-a9cf-bdfa5c2e7b6e,bot_t2,0.0
8bb7f412-5a9f-4c88-9e10-72761e93da1a,human,0.0
8c0d3011-00ea-4a1e-afe8-51ccc3ca8cc3,bot_t2,0.0
8c2fa30f-a32e-4be9-bcac-e5e12453a756,bot_t1,0.0
8c4ec764-276e-499e-9dd8-c7f1aa396515,bot_t3,0.0
8c55beb5-4c7c-4158-bde5-420e9aa0d399,bot_t2,0.0
8d32c63c-22ea-460b-ae58-cc4002ae0cbe,bot_t1,0.0
8d46b0b0-ca49-454a-a0e4-12d04d1ab3ed,bot_t2,0.0
8d74db0d-7277-4d6b-a130-2a2f1912647b,human,0.0
8d7f339e-7d39-4b76-8525-afac889e9438,human,0.0
8e065f93-2322-43cf-83a5-a8bcf0e97e4e,human,0.0
8e1312f1-9e75-4b3b-a6a0-f81c5c049c3b,bot_t2,0.0
8e47b355-8e84-4018-866c-4a9152bdbe3c,bot_t3,0.0
8e54e2e1-4527-420b-926a-57ea940996e2,bot_t2,0.0
8e862bb2-e573-4eb0-9e5e-89530266272b,bot_t2,0.0
8e990882-d89b-4e56-9bbc-75f74c2b6381,bot_t1,0.0
8ee4985d-a71a-48f4-b2b3-7b883ca10da3,bot_t3,0.0
8f0e39b8-84cb-4bf9-bc32-1b0eeb0dcf4a,human,0.0
8f1160d2-f003-4e92-a0c3-04977b4025a6,bot_t3,0.0
8f5a15ea-69d4-4b7a-ad2a-a0cb5ef2aeec,bot_t3,0.0
8f602291-17ee-40c0-bdf7-a1bf40be5d57,bot_t1,0.0
8f6093d7-0649-47fd-8d7d-521741101205,bot_t2,0.0
8f9ca956-4848-4d4b-bb66-2f53c3a4b309,human,0.0
8faa3693-7ede-4ebb-8174-1fa556e4f5c0,human,0.0
8fb46bbc-7a1e-401a-b666-8aea81627152,bot_t1,0.0
8fbe1e56-3078-4fba-bb7b-e31cf66116d2,bot_t1,0.0
8ff87133-8ded-4c15-abcf-f8c29989b7d9,bot_t3,0.0
90181ea7-991e-4c46-9125-d4f60a6dc9ad,human,0.0
902f9221-878c-44a8-ac3b-e73b4de2b9c0,bot_t2,0.0
9036f75c-ad27-476f-bbda-ac5babc65216,bot_t1,0.0
9038f4da-a212-4889-b930-bf895cc952f4,bot_t1,0.0
9042d078-e3f5-4f9f-a086-268929da31fa,bot_t2,0.0
906d7655-84e5-4700-b480-d1af838d22b3,bot_t1,0.0
9075137c-6cee-4f49-964c-3cf2870b8457,bot_t3,0.0
9079d5d8-1b27-4b44-9a49-b1a27ca14c4e,bot_t1,0.0
912481dc-8ed1-46b2-a448-507acb2b340d,bot_t2,0.0
9148fb5e-213a-4ea5-bb4a-73de519d5d83,bot_t2,0.0
9152cfcb-8eb8-48b9-9581-4a416102caa7,bot_t2,0.0
919558e1-e7ab-482f-a37c-738b3ba796d1,bot_t3,0.0
91c325c7-f55b-4bbb-88e3-9ddb07d7368b,bot_t2,0.0
91c3c552-0612-496f-b7d0-97d2ed7b6f75,human,0.0
924dbb18-08a3-4944-8549-e6602dfd96c7,bot_t3,0.0
926caef8-7024-45f0-a667-8d234d9711f6,human,0.0
927b67ae-bf17-4332-a122-0f9d0dcb1aba,human,0.0
9292d6c1-7698-4a81-a177-fddaa59605a5,bot_t1,0.0
9295fdee-cab4-4a22-949d-b67f6416fc68,bot_t2,0.0
9389a57e-c79a-4585-8f16-f0f4cad7fcad,human,0.0
93c80ba1-a0c2-40d2-bc34-ff29ce29c0cf,human,0.0
93c949b8-4a51-4dc0-806b-8c0a9c1ca068,human,0.0
93d89779-5a33-4fda-964b-b0288120ecb2,human,0.0
94387037-1f6d-4e5f-b8c5-553764f43140,bot_t2,0.0
943cdc29-320f-4820-a945-5d0fc86450ba,bot_t3,0.0
943ef6c2-8bd8-4dd2-9153-b78efda93e95,human,0.0
945ec1ea-f708-40fc-8814-97340f944823,bot_t2,0.0
9479ebd3-038d-4404-8ecb-9f0809338e2f,bot_t1,0.0
947f4da5-c9eb-447b-af18-2ad12d758b44,bot_t2,0.0
948ab906-a1f3-47ad-a5cb-1603ca6d9226,bot_t3,0.0
94db2247-38a6-4fb1-9ecd-9a58f3f7b431,bot_t3,0.0
94eb09e9-6903-46ac-a18a-e46e370425d1,human,0.0
94fc72d7-635c-4935-a874-5ec8254cc114,bot_t2,0.0
95598dc3-348e-4a66-8a86-814b70bc1a8e,bot_t3,0.0
956dff0d-ebe7-4259-9216-fd4ba25840e2,human,0.0
959b5916-525a-469b-be5c-025a383601ef,bot_t2,0.0
95aa8d76-f3e6-49b9-824d-d429f2ea41b0,bot_t2,0.0
95d3a5e3-169b-4ef4-bc4b-595dbb157cfc,bot_t3,0.0
96024c02-d1fd-45b0-8c49-a1a316798b17,human,0.0
9605d95f-9170-4c4c-ac3b-241dcc6eab37,bot_t2,0.0
9616528e-6fc8-4995-b2c2-1a1fda7fcfe1,bot_t1,0.0
96952799-d3b2-4c28-8455-cad8baf6d466,human,0.0
969cc49e-e559-43ad-9ba7-3a9af391bdab,human,0.0
96c16ee9-1374-469d-b136-5135be885d57,bot_t3,0.0
96e802d2-4ea5-4a1a-91c6-cb0a9f87d172,bot_t1,0.0
970dfb6b-0587-4f14-94a6-23611b295bee,bot_t2,0.0
971ce1b1-7117-4ded-8abe-44d9dcfdab0e,human,0.0
97257d96-0cbb-4be1-8269-2bdb732b0e7f,bot_t1,0.0
97401ddc-0bf8-41b8-9915-cb3f9ce41a5b,bot_t3,0.0
97835cdd-942d-4b94-8850-d4130108fdf7,bot_t3,0.0
98072d38-243b-4a71-8373-f36ac60f4224,bot_t3,0.0
98140a9e-7351-481d-8458-18d72e7e0c78,bot_t1,0.0
985fff4e-9386-4de3-bdf1-89197d220c48,bot_t3,0.0
98923a46-f4f1-445c-a264-f420d3991594,bot_t2,0.0
98a3aa79-51cd-4b34-bd34-32c2778da5fb,bot_t2,0.0
990fa7f1-4b7a-461e-9c54-b53d4898b2e2,bot_t1,0.0
996d50d6-a68a-4416-80f5-75caccc6067a,bot_t1,0.0
99b187f9-acc9-4ee1-9c09-af4fca16c17e,bot_t3,0.0
99d25db2-dc61-44ff-9629-45c715041899,bot_t1,0.0
9a05c45f-5140-4526-9ba9-6d00a72915f6,human,0.0
9a75e8d1-c2a1-495e-8dd3-8699b8c9a197,bot_t3,0.0
9a79850c-15a5-429e-99a4-08fe61745aa0,human,0.0
9aa2ea84-cf94-4a63-8a58-6293aab1777c,bot_t3,0.0
9ad9083c-e8e3-47a3-89b8-7f81440d2e92,bot_t3,0.0
9afdd15d-07d4-4a61-97e1-2fd2d3a03eb2,bot_t2,0.0
9b053c3a-dd6b-49cd-a040-e5b146fbcbff,human,0.0
9b587c67-330a-4fcd-87b9-52027594362e,bot_t2,0.0
9b8f084e-619c-43c9-bb5c-d760691cd453,bot_t1,0.0
9ba9a10f-3677-45f6-824a-fd4b5f492ba6,human,0.0
9bd5b9ec-8db1-4102-bf47-64a68c930783,human,0.0
9c509fb7-4363-436a-900b-ad8e922ffb5d,human,0.0
9c790b76-c5a5-4ecf-95b6-cfa8f4438b9a,bot_t1,0.0
9c8360f3-4ff7-4204-bf75-72f42da2aa4e,bot_t3,0.0
9c90d47c-ae32-4c7f-b7b7-e3134185da62,bot_t2,0.0
9c91c08a-b274-4f0b-a5e1-1310244c02c1,bot_t3,0.0
9ca2956a-6ce1-49ec-bc4b-1721dff63c8b,human,0.0
9d08a30f-1c06-42ba-9c05-9048a22ef7d6,bot_t3,0.0
9d14e1bf-f122-4eda-ab5a-5ba0ad64fc4f,bot_t2,0.0
9d49b4a9-7820-42d0-9ac7-c511ff82d6e4,bot_t1,0.0
9d94dff4-6d53-4323-8597-75512c813fd7,bot_t2,0.0
9d9df1b2-726d-4e27-9436-d46bdb22125e,bot_t1,0.0
9da8f0aa-a77c-400a-854e-3708e987f7d2,human,0.0
9dbbf3a2-d464-42b3-b146-d18a9545ef75,bot_t2,0.0
9de48113-5377-4ffa-abdd-3a011a3bed7b,bot_t2,0.0
9e029eee-a94a-41bb-a273-72d14ab3c0b9,human,0.0
9e56db16-cb7f-451f-b039-0e139266c713,bot_t1,0.0
9e651bad-c78c-46a9-9c4f-d15da9ad5bb4,bot_t3,0.0
9e8d1cab-ea02-429a-8a26-35b2334df6c3,bot_t2,0.0
9e91b546-27a4-4639-97d5-11128ae0a85e,human,0.0
9e9cbdf6-06fb-4459-a06a-4791165af019,bot_t3,0.0
9ec49dae-0946-480e-825c-2d5f008fbe13,bot_t2,0.0
9ec59d6b-9db6-4df5-b45c-38369621d4f1,bot_t2,0.0
9ef33619-688d-48f9-9484-6c10636e8e72,human,0.0
9efa2c81-c82c-4c13-bfe9-662c1e7b1964,human,0.0
9f225154-2ea4-419d-85ba-61071cc43ec8,human,0.0
9f6df387-2ea2-4ef5-af6d-bc484f9f2a0a,bot_t2,0.0
9f785fd6-ba5e-48ec-bd65-ead04cbe0d71,human,0.0
9f824bca-1237-454e-975a-163a2d50d82d,bot_t1,0.0
9fb46736-086b-4b5a-bb59-beb53aec0ffb,bot_t1,0.0
9fc155c9-e4bf-4b69-878e-917991711f7f,bot_t3,0.0
9ff39f1f-be8d-40fa-bcd8-b4d34038e9f2,bot_t3,0.0
a00c3ffe-aca4-4aaa-a4bd-30aefce843e5,bot_t3,0.0
a0560008-f4b1-49c9-9f55-10c351ae4036,bot_t2,0.0
a07a34c0-fa1d-4024-a9a6-3a07f86128b0,bot_t2,0.0
a0c1441b-187b-425b-a955-77dae23d895f,human,0.0
a0d3b6a5-eb3d-46c3-a14b-a6eb0a036e26,bot_t3,0.0
a1168e6f-775a-4c11-940c-904add943ebf,bot_t3,0.0
a1745bb3-3a84-414c-a1f7-d10b180f92f3,human,0.0
a1891934-9891-4cca-a408-a5ed079025eb,human,0.0
a18b85c1-da6b-4317-9bb2-40e40957cf4c,bot_t1,0.0
a19d22fd-bf6c-4293-b9a0-7c6474afd9ae,human,0.0
a1a80e21-9cc8-4b88-b6d3-8756dbe1fe58,bot_t1,0.0
a1e15e04-18c0-48fd-9303-01d95ac9d370,bot_t2,0.0
a1fa2cf4-f5e7-47a2-90fc-d6d009f0d5b4,bot_t3,0.0
a2084a08-ee47-407e-92a9-248cf993cd89,human,0.0
a240e359-700c-47e7-b4ab-0aa842b05249,human,0.0
a24415a7-fa27-4369-8f5c-f3d2004edc7b,human,0.0
a2a16c5c-12ad-4865-a684-51e90f304f57,human,0.0
a2ad0d7e-b7d6-4b85-9ea8-e6b74d39bde0,human,0.0
a2b2561b-f1cf-411e-81bf-b8a85eb549b1,bot_t2,0.0
a2bb948b-c4e1-40e2-bf2e-6ff8e2952091,human,0.0
a2f07f55-086b-42a7-93e5-d590909c5224,bot_t3,0.0
a2fe6228-314e-4823-ac01-26f622c73176,bot_t2,0.0
a34446ee-5aaa-4daf-9af3-74a2d9ead1f3,bot_t1,0.0
a356564e-bb08-4f24-b671-59548b55ee8e,human,0.0
a36ce762-3ee5-4b3b-9054-07e41cdf33da,bot_t3,0.0
a39ed7de-6bf7-4d13-858b-3406a51b5171,bot_t2,0.0
a3d18c95-3d05-4f8b-9bb6-b72dbe038c44,bot_t1,0.0
a3f37511-633c-4717-ad5f-694123a4ac1e,bot_t1,0.0
a403fc1e-9fc6-419e-b8d8-0b62f5f386a7,bot_t2,0.0
a4483f47-de0f-49c1-80b0-850d914c956e,human,0.0
a47f286c-be45-4b76-ac48-e89c2b776291,bot_t1,0.0
a4b375c7-0b3f-40dd-b1f7-6a6506ba3a06,bot_t1,0.0
a4bc14a9-f76c-44c3-a931-4b245cfd2f41,bot_t2,0.0
a4c491d7-5526-4155-97ff-9a2efb59abf5,bot_t1,0.0
a4dc173e-f826-4e27-9482-eeef003a80af,human,0.0
a4eb0596-c73f-4f3f-a38c-e392b7ce2c9a,bot_t1,0.0
a5001d3a-05aa-4c94-89ba-31b346bbcad1,bot_t3,0.0
a50208fc-ec04-4637-bbd3-d10efed6168d,bot_t1,0.0
a5117ec0-c09a-4c88-b149-acc79c33ee8d,bot_t1,0.0
a53a998e-26d3-4cad-bab6-2235f42ebf95,bot_t1,0.0
a5b9a50c-d72e-4628-8b08-c70a347c70ff,human,0.0
a5c5f04c-6d93-46d3-b1c7-3e1ac316eafb,bot_t2,0.0
a60b0ee8-c75b-4795-bd21-16abd2efdc24,bot_t1,0.0
a6116477-de2e-482e-9c24-7ef48b3e77d1,human,0.0
a618d91d-aed9-4172-85bf-69681d56aca2,bot_t1,0.0
a61966fa-429d-4d72-81cc-06d69b1a241e,bot_t3,0.0
a62c89d7-0c04-4449-b09c-d665d13a5922,bot_t1,0.0
a66c1418-3fe2-400e-8a43-518593cef9eb,bot_t3,0.0
a67481ff-7974-477f-a52e-65db39447623,bot_t1,0.0
a68a3680-ddd3-4ded-91f5-3373455beb73,human,0.0
a68ce6ec-1d9a-4215-884f-7f627cc390a8,human,0.0
a6a6e7d5-c1f3-452d-9ccc-f50b59ad746d,human,0.0
a6a98c1e-3f6f-4d8f-9979-2759a6608e19,human,0.0
a6b701b3-fedf-4dbd-8e60-5b4cde9e99f2,human,0.0
a6bf139c-5765-417f-923d-5a504d15a049,bot_t1,0.0
a6cc5b36-3b53-48eb-aa47-b409465a4d3f,human,0.0
a6cca658-a9c2-4214-9416-b084e346c2ac,human,0.0
a6ce53e9-e933-4ab1-a29b-94c90ae73707,human,0.0
a7076837-b462-40e9-afea-6cc16178e59c,human,0.0
a772a1eb-f07e-40ad-8817-c6451204c797,bot_t1,0.0
a7a619eb-6c31-4e4d-be73-19673f08e24e,bot_t2,0.0
a88153f3-44e8-4864-b551-6563b4aa4dde,bot_t2,0.0
a89fa421-79d9-4b14-b0ee-51b108a53a96,bot_t2,0.0
a8f0e9f7-44ba-4a52-a1ab-633376e15fd9,bot_t1,0.0
a91af080-ffb7-4f3c-8de1-de5dccc44d68,bot_t1,0.0
a94a312a-e61f-48c4-8743-375db5c0a564,bot_t2,0.0
a9617c27-0149-4af8-aeab-0b3e3ae84c44,human,0.0
a99bf05c-7788-4d5d-be10-1ef897f19e3f,human,0.0
a9b1326f-9915-4f6e-803e-20039d559d6c,bot_t1,0.0
a9f64f4d-2904-4d71-8e2c-ac28f627593e,bot_t1,0.0
aa44f61e-e36e-47b5-86f2-18b264e41889,human,0.0
aa52f18e-c124-48e7-b3c8-1a5f5e9167b8,bot_t3,0.0
aa863f18-80c1-48dc-9b76-b781f4de2fbd,bot_t3,0.0
aa8af155-c24e-45ec-9b1c-30a8f82bdbe3,bot_t3,0.0
aac1f0c3-f343-4ea0-8bd7-4a8758cfe299,bot_t3,0.0
aaea8c26-8550-4c6f-a71c-ef6c8a676554,bot_t2,0.0
ab1970b9-666e-4e5a-8b66-b5b3d8193342,human,0.0
ab431595-f634-4100-b72f-a01728eb5fde,human,0.0
ab4c2056-c398-49f3-8f06-2e6d54ed2ce3,bot_t1,0.0
ab5b5584-6bdc-4861-b096-9830ed303e01,bot_t3,0.0
ab982ea4-c4ef-4500-a7f7-218ab3fb3cd8,bot_t2,0.0
abe30606-393a-4f1c-8df2-3f03613787c4,bot_t1,0.0
abf5855c-8c7f-4768-991b-2faf2a0397f8,human,0.0
ac9cf507-672f-47a1-afc4-51bf03697d86,human,0.0
acc738ea-847f-44b0-baf4-730369f8ecd8,human,0.0
acd89374-2980-449a-8048-700ab14b2ca2,bot_t1,0.0
acd90072-d05c-4d56-8461-eca806962142,bot_t2,0.0
ad2551e8-c830-4899-9dc7-56fd9f4c23e6,bot_t1,0.0
ad442b75-fab9-4f82-b389-bbb21548e7c0,bot_t3,0.0
adcb66f7-fecb-4268-ae01-98318bb6df09,bot_t2,0.0
adcd7c0b-05ec-4ac5-9ca9-f61fb5036f74,human,0.0
ae038e25-fea5-43a7-a4d6-2d1c7f5b18a8,bot_t2,0.0
ae07a2ae-2e5a-4b22-bd53-c806822580b8,bot_t3,0.0
ae41c177-c83a-455b-ba41-cd13c99a0471,bot_t2,0.0
aebd66e7-bb08-4287-a645-39056dfa8341,human,0.0
aef533db-8e79-4ecc-a720-d23d515106a5,bot_t3,0.0
aefd40d2-c48c-4af8-b342-8be83f7670ee,human,0.0
af051a42-db3a-4a2d-a2fc-3cbe9a695e79,bot_t1,0.0
af49b62c-d33c-420c-9bba-90d0d3f5199d,bot_t1,0.0
af6e5735-14cd-4268-9ec2-02ed1380053d,human,0.0
af90d891-d96a-480d-b64a-6c4989e7774a,bot_t1,0.0
afe72827-3190-41e3-bb14-a707ffde944f,bot_t2,0.0
afe76737-d07e-4b2d-ac11-6383afc54df8,human,0.0
afeddf09-d5a9-4039-818b-978a2b805168,bot_t1,0.0
afef2cce-2815-4602-a81d-eadc2dcc33d2,bot_t1,0.0
b071df43-b9b0-4174-a4a3-38b59ef62732,bot_t2,0.0
b08d22c7-850e-4ff0-8a85-d64a512f42b2,bot_t2,0.0
b0e8055a-c0ad-47d2-955c-6b31dff2b978,bot_t2,0.0
b0ed2343-3aa2-49ac-bef1-2df2f9486797,bot_t2,0.0
b0fbf993-aea8-43c8-99f9-79b69d8e9f8e,bot_t1,0.0
b10ca337-e48e-4532-8e3e-d33db2fcafbb,human,0.0
b11fb1d8-ef1e-4fb7-af2b-0f21567b1d56,bot_t1,0.0
b1408ce9-41f4-443f-a1f6-bbae3f930acc,human,0.0
b1704017-6206-4455-afd4-9a624d5256cc,bot_t3,0.0
b1c414b1-6783-460f-b19e-b7ac228b6710,bot_t1,0.0
b1cdbb8d-a4cb-4b18-a0c8-4b9d9dcb80be,bot_t2,0.0
b1de5a4f-e86b-4b61-b72a-b9b1fd5ea33c,bot_t1,0.0
b22a3929-70d3-4a69-8cc9-7eface4f3f49,bot_t3,0.0
b300d8cc-946d-49c0-bce6-8b6d820135f2,human,0.0
b31fb6c4-6ab1-43cf-99d5-4b4d88dbd88b,human,0.0
b32d1cb8-7457-4170-ab05-1ee4fb009eb3,bot_t2,0.0
b33ef9a7-a1a6-4afc-84db-7e047e42b9f6,bot_t1,0.0
b34108b7-f0f4-414a-9255-4b7dbb5a1a75,bot_t2,0.0
b362a069-ea80-4343-b209-3550ae41566c,bot_t3,0.0
b38691ea-12ba-449e-9e41-a3495fe99aa8,human,0.0
b38f2293-ad9c-4e87-91c7-94d9a53eb19e,bot_t3,0.0
b3b66482-3617-4255-bd88-730f74832163,bot_t1,0.0
b3f6401d-8a2c-4693-a1db-7e7a6f8ef33b,bot_t1,0.0
b407e9da-2141-4ab1-b284-3fd8b3a56c41,bot_t1,0.0
b41fcbc4-a8e2-4923-bc7b-df8001ca2900,human,0.0
b4462c2b-bdd1-43d0-9827-2f8f6a491371,human,0.0
b477f51e-4ee7-4010-a2b3-86c1a425bc27,bot_t2,0.0
b49c30db-95fd-4a26-8ca7-124356577aff,bot_t2,0.0
b4e9d675-43ee-4eaf-a2c2-3a1eac35df7a,bot_t1,0.0
b4ecd522-51be-4874-9633-0cbf1166361f,bot_t2,0.0
b538886d-de51-4347-be8a-1aba7efd6fa7,bot_t2,0.0
b5548b78-048f-47b0-bbd6-6f35bc490b30,bot_t1,0.0
b5679e08-6b08-4467-aa29-13566b856075,human,0.0
b568f452-7b65-45a2-b326-2a973531149c,human,0.0
b59de56f-d2a0-487e-91e9-0c42f7950cb9,bot_t1,0.0
b5cfe81d-9677-4153-8c6a-fe64de14f4cc,bot_t3,0.0
b5dbfb7a-28a1-4344-812c-47705a0a87ee,human,0.0
b5e808d2-5705-4fb8-9de5-0bbf9bdab6c5,human,0.0
b6062e0f-b988-4780-9cbc-65cf3f7534e2,human,0.0
b6414d5a-807d-4024-9cbe-a672709a8cd6,human,0.0
b64e4404-8635-430d-8f52-7d7bc07156d3,human,0.0
b67f1096-1e1f-46e2-ae4e-6dabb0d4d811,bot_t1,0.0
b6849fab-a57f-47c2-8c36-99ebcc560e4e,human,0.0
b6e33c32-0a72-4000-8c10-e01421364dc2,human,0.0
b6e67fec-47e2-4910-8b35-8a782c7c24a6,bot_t3,0.0
b6ef4741-4aca-4756-b87e-9641831f793f,bot_t2,0.0
b7077a7f-96b4-4a24-8412-3947a5cd0a79,human,0.0
b7167f69-3423-47b2-9e4e-b8580cc89d0d,bot_t1,0.0
b74daa1a-6e46-4b9c-b5b2-d270baab47ae,bot_t1,0.0
b75f6666-1063-43a9-8ee2-265e91abb415,bot_t1,0.0
b7831729-c986-46ca-acc6-741c3a1f4afe,bot_t3,0.0
b7c48108-e1d0-48ff-ae8b-747295a96e91,bot_t3,0.0
b7c60fa6-401f-4a72-bf98-1865553a403a,bot_t2,0.0
b842c333-15a4-46fe-a769-3051a165f1d9,human,0.0
b85a0342-bf19-4b86-9b81-9b97694a7763,bot_t2,0.0
b864e8b7-6f56-482c-bf3a-9d76ea8ce0f3,bot_t2,0.0
b8a11070-6a12-4582-9f9f-8d9930f81c63,bot_t2,0.0
b8b550e8-4bde-4681-96a6-c38dd5a7bf82,bot_t1,0.0
b9146d57-fe9c-4ab3-a5a9-9bf70111b326,human,0.0
b9696839-6065-4e2e-867a-28999ecb882b,bot_t1,0.0
b98c8a79-12ef-4c84-8e10-2f8c2c690a83,bot_t1,0.0
b98e89e6-e4bf-4acc-8006-31c1b6a07f55,human,0.0
b9a82eec-861e-4a10-95c1-076a15f1d3f1,bot_t2,0.0
b9afd3ca-aba7-4336-a65a-0a1ac4fbe314,bot_t1,0.0
b9b09e48-40ec-48bc-ad84-526fde602753,bot_t1,0.0
b9cff3da-d81a-4a61-a027-1d64623b5b37,bot_t2,0.0
ba0851cf-7ed6-4b7f-95ec-2b75e0c134b1,bot_t1,0.0
ba334da5-e2f6-49a3-a901-66233cf61644,bot_t2,0.0
ba41d4a6-1b12-4f91-9b60-df0aa302e7a1,bot_t2,0.0
ba6cc372-4cc6-42fb-872c-7b89b5fe9e59,bot_t3,0.0
ba9f7def-8526-4f78-922b-b031964be3f6,human,0.0
baaaec97-eb71-452c-b9c4-fd3e82b0d72b,bot_t2,0.0
bae2c883-ee65-496e-a00e-a7366802879a,bot_t2,0.0
baecc662-5c33-4a9c-a396-d97bcabafc75,bot_t3,0.0
bb1179c5-4a06-4b9f-9c2e-634e73097fc5,bot_t3,0.0
bbadfbc4-f884-417d-ae71-8854fca2e787,bot_t3,0.0
bc18272a-3759-4bf2-a412-552ad8c80752,bot_t1,0.0
bc2296e7-ad15-4053-827e-8bac5288e28b,bot_t2,0.0
bc5c9edb-e1c2-48d8-91b4-bdcb9b67f317,human,0.0
bc9c0b95-7250-4c0a-8196-361096a98d21,bot_t3,0.0
bca6b501-de56-45ac-b886-47b483f1c238,bot_t2,0.0
bcc32221-ad31-44ba-b6bd-8871165a1613,bot_t2,0.0
bd15ccc6-b278-436f-95e4-abce2018c164,human,0.0
